time_stamp,AmbientConditions.AmbientHumidity.U.Actual,AmbientConditions.AmbientTemperature.U.Actual,Machine1.RawMaterial.Property1,Machine1.RawMaterial.Property2,Machine1.RawMaterial.Property3,Machine1.RawMaterial.Property4,Machine1.RawMaterialFeederParameter.U.Actual,Machine1.Zone1Temperature.C.Actual,Machine1.Zone2Temperature.C.Actual,Machine1.MotorAmperage.U.Actual,Machine1.MotorRPM.C.Actual,Machine1.MaterialPressure.U.Actual,Machine1.MaterialTemperature.U.Actual,Machine1.ExitZoneTemperature.C.Actual,Machine2.RawMaterial.Property1,Machine2.RawMaterial.Property2,Machine2.RawMaterial.Property3,Machine2.RawMaterial.Property4,Machine2.RawMaterialFeederParameter.U.Actual,Machine2.Zone1Temperature.C.Actual,Machine2.Zone2Temperature.C.Actual,Machine2.MotorAmperage.U.Actual,Machine2.MotorRPM.C.Actual,Machine2.MaterialPressure.U.Actual,Machine2.MaterialTemperature.U.Actual,Machine2.ExitZoneTemperature.C.Actual,Machine3.RawMaterial.Property1,Machine3.RawMaterial.Property2,Machine3.RawMaterial.Property3,Machine3.RawMaterial.Property4,Machine3.RawMaterialFeederParameter.U.Actual,Machine3.Zone1Temperature.C.Actual,Machine3.Zone2Temperature.C.Actual,Machine3.MotorAmperage.U.Actual,Machine3.MotorRPM.C.Actual,Machine3.MaterialPressure.U.Actual,Machine3.MaterialTemperature.U.Actual,Machine3.ExitZoneTemperature.C.Actual,FirstStage.CombinerOperation.Temperature1.U.Actual,FirstStage.CombinerOperation.Temperature2.U.Actual,FirstStage.CombinerOperation.Temperature3.C.Actual,Stage1.Output.Measurement0.U.Actual,Stage1.Output.Measurement0.U.Setpoint,Stage1.Output.Measurement1.U.Actual,Stage1.Output.Measurement1.U.Setpoint,Stage1.Output.Measurement2.U.Actual,Stage1.Output.Measurement2.U.Setpoint,Stage1.Output.Measurement3.U.Actual,Stage1.Output.Measurement3.U.Setpoint,Stage1.Output.Measurement4.U.Actual,Stage1.Output.Measurement4.U.Setpoint,Stage1.Output.Measurement5.U.Actual,Stage1.Output.Measurement5.U.Setpoint,Stage1.Output.Measurement6.U.Actual,Stage1.Output.Measurement6.U.Setpoint,Stage1.Output.Measurement7.U.Actual,Stage1.Output.Measurement7.U.Setpoint,Stage1.Output.Measurement8.U.Actual,Stage1.Output.Measurement8.U.Setpoint,Stage1.Output.Measurement9.U.Actual,Stage1.Output.Measurement9.U.Setpoint,Stage1.Output.Measurement10.U.Actual,Stage1.Output.Measurement10.U.Setpoint,Stage1.Output.Measurement11.U.Actual,Stage1.Output.Measurement11.U.Setpoint,Stage1.Output.Measurement12.U.Actual,Stage1.Output.Measurement12.U.Setpoint,Stage1.Output.Measurement13.U.Actual,Stage1.Output.Measurement13.U.Setpoint,Stage1.Output.Measurement14.U.Actual,Stage1.Output.Measurement14.U.Setpoint,Machine4.Temperature1.C.Actual,Machine4.Temperature2.C.Actual,Machine4.Pressure.C.Actual,Machine4.Temperature3.C.Actual,Machine4.Temperature4.C.Actual,Machine4.Temperature5.C.Actual,Machine4.ExitTemperature.U.Actual,Machine5.Temperature1.C.Actual,Machine5.Temperature2.C.Actual,Machine5.Temperature3.C.Actual,Machine5.Temperature4.C.Actual,Machine5.Temperature5.C.Actual,Machine5.Temperature6.C.Actual,Machine5.ExitTemperature.U.Actual,Stage2.Output.Measurement0.U.Actual,Stage2.Output.Measurement0.U.Setpoint,Stage2.Output.Measurement1.U.Actual,Stage2.Output.Measurement1.U.Setpoint,Stage2.Output.Measurement2.U.Actual,Stage2.Output.Measurement2.U.Setpoint,Stage2.Output.Measurement3.U.Actual,Stage2.Output.Measurement3.U.Setpoint,Stage2.Output.Measurement4.U.Actual,Stage2.Output.Measurement4.U.Setpoint,Stage2.Output.Measurement5.U.Actual,Stage2.Output.Measurement5.U.Setpoint,Stage2.Output.Measurement6.U.Actual,Stage2.Output.Measurement6.U.Setpoint,Stage2.Output.Measurement7.U.Actual,Stage2.Output.Measurement7.U.Setpoint,Stage2.Output.Measurement8.U.Actual,Stage2.Output.Measurement8.U.Setpoint,Stage2.Output.Measurement9.U.Actual,Stage2.Output.Measurement9.U.Setpoint,Stage2.Output.Measurement10.U.Actual,Stage2.Output.Measurement10.U.Setpoint,Stage2.Output.Measurement11.U.Actual,Stage2.Output.Measurement11.U.Setpoint,Stage2.Output.Measurement12.U.Actual,Stage2.Output.Measurement12.U.Setpoint,Stage2.Output.Measurement13.U.Actual,Stage2.Output.Measurement13.U.Setpoint,Stage2.Output.Measurement14.U.Actual,Stage2.Output.Measurement14.U.Setpoint
2019-03-06 12:34:04,15.63,23.43,11.54,200,1027.43,247,1268.96,72.0,71.5,71.57,10.73,423.57,81.4,75.0,12.85,241,556.7,256,189.07,69.01,69.1,73.56,13.92,221.12,77.0,59.9,9.86,192,408.97,202,181.78,78.0,77.8,362.27,13.21,256.68,75.5,65.1,104.9,75.1,80.0,13.06,13.75,14.01,22.74,11.28,13.02,21.5,21.88,33.37,32.55,2.56,2.74,1.57,4.25,0.0,2.97,20.85,21.3,18.8,19.52,7.91,8.65,0.0,6.16,1.52,2.02,3.02,3.16,15.91,17.72,360.0,361.0,17.0,324.0,17.0,311.0,194.0,310.0,290.0,270.0,242.3,245.0,63.1,156.8,12.73,12.05,6.52,11.71,10.95,11,20.81,20.73,0.0,31.36,2.65,2.71,0.77,0.01,3.0,2.75,19.53,19.39,16.68,16.47,7.94,7.93,5.65,5.65,2.08,1.85,3.48,2.89,8.09,11.71
2019-03-06 12:34:05,15.63,23.43,11.54,200,1027.43,247,1264.35,72.0,71.5,71.3,10.7,414.33,81.3,75.0,12.85,241,556.7,256,195.14,69.01,69.11,73.75,13.92,225.97,77.1,59.9,9.86,192,408.97,202,214.75,78.0,77.8,362.22,13.2,257.45,75.5,65.1,104.9,75.1,80.0,13.06,13.75,14.01,22.74,11.28,13.02,21.5,21.88,33.37,32.55,2.56,2.74,1.57,4.25,0.0,2.97,20.85,21.3,18.8,19.52,7.91,8.65,0.0,6.16,1.52,2.02,3.02,3.16,15.91,17.72,360.0,361.0,17.0,324.0,17.0,311.0,194.0,310.0,290.0,270.0,242.3,245.0,63.1,156.8,12.69,12.05,6.49,11.71,10.97,11,20.78,20.73,0.0,31.36,2.8,2.71,0.39,0.01,2.97,2.75,20.19,19.39,16.68,16.47,8.01,7.93,5.69,5.65,2.07,1.85,3.49,2.89,7.72,11.71
2019-03-06 12:34:37,15.63,23.43,11.54,200,1027.43,247,1266.18,72.0,71.9,71.44,10.7,417.4,81.3,75.1,12.85,241,556.7,256,227.44,68.99,69.09,73.5,13.91,223.45,77.1,59.9,9.86,192,408.97,202,200.66,78.0,78.1,357.77,13.29,257.45,75.5,65.0,104.7,74.9,80.0,13.03,13.75,13.92,22.74,11.21,13.02,21.47,21.88,33.41,32.55,2.6,2.74,1.66,4.25,0.0,2.97,20.83,21.3,18.8,19.52,7.87,8.65,0.0,6.16,1.51,2.02,3.03,3.16,15.81,17.72,360.0,360.0,18.0,324.0,18.0,310.0,193.0,310.0,290.0,270.0,242.3,245.0,63.1,155.5,12.73,12.05,6.5,11.71,10.92,11,20.75,20.73,0.0,31.36,2.73,2.71,0.46,0.01,2.96,2.75,19.92,19.39,16.61,16.47,7.97,7.93,5.6,5.65,2.06,1.85,3.47,2.89,7.76,11.71
2019-03-06 12:34:38,15.63,23.43,11.54,200,1027.43,247,1287.84,72.0,72.0,71.17,10.7,412.81,81.3,75.1,12.85,241,556.7,256,194.1,68.97,69.07,73.69,13.86,222.12,77.0,59.8,9.86,192,408.97,202,220.57,78.0,78.1,362.89,13.26,257.37,75.5,65.0,104.7,74.8,80.0,13.03,13.75,13.92,22.74,11.21,13.02,21.47,21.88,33.41,32.55,2.6,2.74,1.66,4.25,0.0,2.97,20.83,21.3,18.8,19.52,7.87,8.65,0.0,6.16,1.51,2.02,3.03,3.16,15.81,17.72,360.0,360.0,17.0,324.0,17.0,310.0,193.0,310.0,290.0,270.0,242.3,245.0,63.1,155.9,12.88,12.05,0.0,11.71,11.01,11,20.77,20.73,0.0,31.36,2.8,2.71,0.5,0.01,3.0,2.75,19.65,19.39,16.5,16.47,8.02,7.93,5.62,5.65,2.09,1.85,3.46,2.89,7.75,11.71
2019-03-06 12:34:58,15.63,23.43,11.54,200,1027.43,247,1267.25,72.0,72.3,72.38,10.7,423.3,81.4,74.9,12.85,241,556.7,256,192.34,68.98,69.09,73.38,13.93,228.23,77.0,60.2,9.86,192,408.97,202,195.34,78.0,78.0,361.28,13.36,257.02,75.5,64.9,104.6,74.6,80.0,13.05,13.75,13.91,22.74,11.28,13.02,21.49,21.88,33.34,32.55,2.61,2.74,1.75,4.25,0.0,2.97,20.9,21.3,18.83,19.52,7.9,8.65,0.0,6.16,1.56,2.02,3.04,3.16,15.78,17.72,360.0,359.0,16.0,324.0,16.0,310.0,193.0,310.0,290.0,270.0,242.3,245.0,63.1,154.0,12.79,12.05,6.57,11.71,10.88,11,20.76,20.73,0.0,31.36,2.68,2.71,0.69,0.01,2.97,2.75,19.71,19.39,16.64,16.47,7.95,7.93,5.64,5.65,2.08,1.85,3.59,2.89,8.0,11.71
2019-03-06 12:34:59,15.63,23.43,11.54,200,1027.43,247,1267.79,72.0,72.3,72.38,10.7,412.88,81.4,74.9,12.85,241,556.7,256,207.4,68.98,69.08,73.5,13.92,224.53,77.1,60.2,9.86,192,408.97,202,213.35,78.0,78.0,366.13,13.29,257.22,75.5,64.9,104.6,73.7,80.0,13.05,13.75,13.91,22.74,11.28,13.02,21.49,21.88,33.34,32.55,2.61,2.74,1.75,4.25,0.0,2.97,20.9,21.3,18.83,19.52,7.9,8.65,0.0,6.16,1.56,2.02,3.04,3.16,15.78,17.72,360.0,359.0,17.0,324.0,17.0,310.0,193.0,310.0,290.0,270.0,242.3,245.0,63.1,154.8,12.79,12.05,6.57,11.71,10.88,11,20.76,20.73,0.0,31.36,2.68,2.71,0.69,0.01,2.97,2.75,19.71,19.39,16.64,16.47,7.95,7.93,5.64,5.65,2.08,1.85,3.59,2.89,8.0,11.71
2019-03-06 12:35:03,15.63,23.43,11.54,200,1027.43,247,1252.77,72.0,72.4,73.19,10.73,418.95,81.4,74.9,12.85,241,556.7,256,174.88,68.99,69.09,73.63,13.94,222.08,76.9,60.2,9.86,192,408.97,202,208.14,78.0,77.9,364.46,13.31,257.34,75.5,64.9,105.0,75.1,80.0,13.05,13.75,13.91,22.74,11.24,13.02,21.46,21.88,33.36,32.55,2.56,2.74,1.7,4.25,0.0,2.97,20.89,21.3,18.88,19.52,7.91,8.65,0.0,6.16,1.53,2.02,3.07,3.16,15.82,17.72,360.0,359.0,18.0,324.0,18.0,310.0,193.0,310.0,290.0,270.0,242.3,245.0,63.09936301,151.68152719999998,12.77,12.05,6.53,11.71,10.89,11,20.74,20.73,0.0,31.36,2.73,2.71,0.47,0.01,2.98,2.75,19.32,19.39,16.56,16.47,8.05,7.93,5.65,5.65,2.08,1.85,3.47,2.89,7.77,11.71
2019-03-06 12:35:04,15.63,23.43,11.54,200,1027.43,247,1267.77,72.0,72.4,72.65,10.73,425.29,81.4,74.9,12.85,241,556.7,256,215.24,68.98,69.09,73.69,13.91,220.63,77.1,60.2,9.86,192,408.97,202,186.64,78.0,77.9,365.78,13.31,256.98,75.5,64.9,105.1,74.2,80.0,13.05,13.75,13.91,22.74,11.24,13.02,21.46,21.88,33.36,32.55,2.56,2.74,1.7,4.25,0.0,2.97,20.89,21.3,18.88,19.52,7.91,8.65,0.0,6.16,1.53,2.02,3.07,3.16,15.82,17.72,360.0,359.0,18.0,324.0,18.0,310.0,193.0,310.0,290.0,270.0,242.3,245.0,63.1,152.8,12.77,12.05,6.53,11.71,10.89,11,20.74,20.73,0.0,31.36,2.73,2.71,0.47,0.01,2.98,2.75,19.32,19.39,16.56,16.47,8.05,7.93,5.65,5.65,2.08,1.85,3.47,2.89,7.77,11.71
2019-03-06 12:35:33,15.63,23.43,11.54,200,1027.43,247,1265.7,72.0,72.6,71.04,10.7,412.71,81.5,75.0,12.85,241,556.7,256,226.4,68.98,69.09,73.5,13.87,222.5,77.1,60.2,9.86,192,408.97,202,209.35,78.0,78.1,366.31,13.32,257.41,75.5,65.0,104.8,73.5,80.0,13.05,13.75,13.83,22.74,11.26,13.02,21.51,21.88,33.4,32.55,2.6,2.74,1.77,4.25,0.0,2.97,20.87,21.3,18.86,19.52,7.88,8.65,0.0,6.16,1.6,2.02,3.01,3.16,15.75,17.72,360.0,359.0,17.0,324.0,17.0,310.0,193.0,309.9,289.9,270.0,242.4,245.0,63.2,155.9,12.81,12.05,6.7,11.71,10.9,11,20.73,20.73,0.0,31.36,2.62,2.71,0.71,0.01,2.99,2.75,19.51,19.39,16.63,16.47,7.89,7.93,5.59,5.65,2.04,1.85,3.49,2.89,8.17,11.71
2019-03-06 12:35:34,15.63,23.43,11.54,200,1027.43,247,1274.99,72.0,72.6,71.98,10.67,417.63,81.5,75.0,12.85,241,556.7,256,184.22,68.99,69.09,73.63,13.92,226.5,77.1,60.2,9.86,192,408.97,202,191.4,78.0,78.1,366.57,13.38,257.13,75.5,65.0,104.8,74.8,80.0,13.05,13.75,13.83,22.74,11.26,13.02,21.51,21.88,33.4,32.55,2.6,2.74,1.77,4.25,0.0,2.97,20.87,21.3,18.86,19.52,7.88,8.65,0.0,6.16,1.6,2.02,3.01,3.16,15.75,17.72,360.0,359.0,17.0,324.0,17.0,310.0,193.0,310.0,289.9,270.0,242.4,245.0,63.2,156.7,12.87,12.05,6.58,11.71,10.88,11,20.67,20.73,0.0,31.36,2.75,2.71,0.48,0.01,2.96,2.75,19.96,19.39,16.7,16.47,7.89,7.93,5.68,5.65,2.1,1.85,3.51,2.89,7.83,11.71
2019-03-06 12:35:35,15.63,23.43,11.54,200,1027.43,247,1277.43,72.0,72.6,72.65,10.73,417.23,81.5,75.0,12.85,241,556.7,256,203.98,68.96,69.06,73.31,13.94,228.12,77.0,60.3,9.86,192,408.97,202,195.47,78.0,78.1,363.04,13.23,256.72,75.5,65.0,104.8,74.3,80.0,13.05,13.75,13.83,22.74,11.26,13.02,21.51,21.88,33.4,32.55,2.6,2.74,1.77,4.25,0.0,2.97,20.87,21.3,18.86,19.52,7.88,8.65,0.0,6.16,1.6,2.02,3.01,3.16,15.75,17.72,360.0,359.0,16.0,324.0,16.0,310.0,193.0,310.0,289.9,270.0,242.4,245.0,63.2,156.1,12.87,12.05,6.58,11.71,10.88,11,20.67,20.73,0.0,31.36,2.75,2.71,0.48,0.01,2.96,2.75,19.96,19.39,16.7,16.47,7.89,7.93,5.68,5.65,2.1,1.85,3.51,2.89,7.83,11.71
2019-03-06 12:35:47,15.63,23.43,11.54,200,1027.43,247,1262.24,72.0,72.4,72.25,10.73,422.1,81.5,75.0,12.85,241,556.7,256,190.71,68.97,69.08,73.5,13.91,226.77,77.0,59.9,9.86,192,408.97,202,176.13,78.0,78.1,362.33,13.32,256.77,75.5,65.0,104.7,74.2,80.0,13.04,13.75,13.86,22.74,11.19,13.02,21.47,21.88,33.44,32.55,2.59,2.74,1.73,4.25,0.0,2.97,20.91,21.3,18.92,19.52,7.9,8.65,0.0,6.16,1.62,2.02,3.04,3.16,15.73,17.72,359.0,359.0,16.0,324.0,16.0,310.0,193.0,310.0,289.9,270.0,242.4,245.0,63.2,156.5,12.55,12.05,6.41,11.71,10.89,11,19.24,20.73,0.0,31.36,2.72,2.71,0.69,0.01,3.01,2.75,19.99,19.39,16.69,16.47,8.01,7.93,5.7,5.65,2.06,1.85,3.48,2.89,7.88,11.71
2019-03-06 12:35:48,15.63,23.43,11.54,200,1027.43,247,1269.3,72.0,72.4,71.71,10.73,411.93,81.5,75.0,12.85,241,556.7,256,190.67,68.97,69.06,73.38,13.91,227.72,77.0,59.8,9.86,192,408.97,202,200.79,78.0,78.1,359.69,13.32,257.43,75.5,65.0,104.6,74.5,80.0,13.04,13.75,13.86,22.74,11.19,13.02,21.47,21.88,33.44,32.55,2.59,2.74,1.73,4.25,0.0,2.97,20.91,21.3,18.92,19.52,7.9,8.65,0.0,6.16,1.62,2.02,3.04,3.16,15.73,17.72,359.0,359.0,17.0,324.0,17.0,310.0,193.0,310.0,289.9,270.0,242.4,245.0,63.2,156.7,12.69,12.05,6.79,11.71,10.68,11,0.0,20.73,0.0,31.36,4.13,2.71,0.6,0.01,2.97,2.75,20.19,19.39,16.64,16.47,7.94,7.93,5.66,5.65,2.05,1.85,3.54,2.89,8.4,11.71
2019-03-06 12:35:49,15.63,23.43,11.54,200,1027.43,247,1263.52,72.0,72.4,71.17,10.73,416.59,81.5,75.1,12.85,241,556.7,256,207.8,69.01,69.11,73.13,13.86,221.87,77.0,59.8,9.86,192,408.97,202,195.48,78.0,78.1,360.28,13.25,256.65,75.5,65.0,104.6,74.1,80.0,13.04,13.75,13.86,22.74,11.19,13.02,21.47,21.88,33.44,32.55,2.59,2.74,1.73,4.25,0.0,2.97,20.91,21.3,18.92,19.52,7.9,8.65,0.0,6.16,1.62,2.02,3.04,3.16,15.73,17.72,360.0,359.0,17.0,324.0,17.0,310.0,193.0,310.0,289.9,270.0,242.4,245.0,63.2,157.0,12.68,12.05,6.79,11.71,10.66,11,0.0,20.73,0.0,31.36,3.8,2.71,0.49,0.01,2.99,2.75,19.21,19.39,16.67,16.47,7.96,7.93,5.66,5.65,2.06,1.85,3.45,2.89,8.17,11.71
2019-03-06 12:36:03,15.63,23.43,11.54,200,1027.43,247,1259.33,72.0,72.1,72.65,10.7,415.7,81.5,75.1,12.85,241,556.7,256,195.41,69.0,69.12,73.38,13.86,222.47,77.1,60.1,9.86,192,408.97,202,199.08,78.0,78.0,367.26,13.24,257.18,75.5,65.0,104.7,74.2,80.0,13.06,13.75,13.87,22.74,11.26,13.02,21.46,21.88,33.32,32.55,2.58,2.74,1.73,4.25,0.0,2.97,20.88,21.3,18.88,19.52,7.9,8.65,0.0,6.16,1.54,2.02,3.01,3.16,15.83,17.72,359.0,360.0,17.0,323.0,17.0,311.0,193.0,310.0,290.0,270.0,242.4,245.0,63.1,156.8,12.67,12.05,6.87,11.71,10.69,11,20.7,20.73,0.0,31.36,2.74,2.71,0.61,0.01,2.98,2.75,20.17,19.39,16.59,16.47,7.9,7.93,5.61,5.65,2.04,1.85,3.46,2.89,8.1,11.71
2019-03-06 12:36:04,15.63,23.43,11.54,200,1027.43,247,1261.67,72.0,72.1,72.25,10.73,425.69,81.5,75.1,12.85,241,556.7,256,204.41,68.99,69.09,73.75,13.9,226.47,76.9,60.1,9.86,192,408.97,202,169.86,78.0,78.0,368.08,13.34,257.41,75.5,65.0,104.7,73.7,80.0,13.06,13.75,13.87,22.74,11.26,13.02,21.46,21.88,33.32,32.55,2.58,2.74,1.73,4.25,0.0,2.97,20.88,21.3,18.88,19.52,7.9,8.65,0.0,6.16,1.54,2.02,3.01,3.16,15.83,17.72,360.0,360.0,17.0,323.0,17.0,311.0,193.0,310.0,290.0,270.0,242.4,245.0,63.1,157.2,12.76,12.05,6.84,11.71,10.73,11,20.76,20.73,0.0,31.36,2.68,2.71,0.75,0.01,2.95,2.75,19.31,19.39,16.58,16.47,7.96,7.93,5.64,5.65,2.04,1.85,3.39,2.89,8.33,11.71
2019-03-06 12:36:05,15.63,23.43,11.54,200,1027.43,247,1261.46,72.0,72.1,71.04,10.7,416.42,81.5,75.1,12.85,241,556.7,256,162.1,68.97,69.09,73.75,13.92,227.55,76.9,60.1,9.86,192,408.97,202,194.97,78.0,78.0,362.97,13.32,256.87,75.5,65.0,104.7,74.5,80.0,13.06,13.75,13.87,22.74,11.26,13.02,21.46,21.88,33.32,32.55,2.58,2.74,1.73,4.25,0.0,2.97,20.88,21.3,18.88,19.52,7.9,8.65,0.0,6.16,1.54,2.02,3.01,3.16,15.83,17.72,359.0,360.0,16.0,323.0,16.0,311.0,194.0,310.0,290.0,270.0,242.4,245.0,63.1,156.9,12.66,12.05,6.77,11.71,10.79,11,20.75,20.73,0.0,31.36,2.66,2.71,0.78,0.01,2.98,2.75,19.19,19.39,16.58,16.47,7.93,7.93,5.65,5.65,2.11,1.85,3.47,2.89,8.23,11.71
2019-03-06 12:36:13,15.63,23.43,11.54,200,1027.43,247,1267.38,72.0,71.9,72.38,10.67,417.47,81.5,75.1,12.85,241,556.7,256,201.09,68.98,69.07,73.75,13.93,227.18,76.9,60.2,9.86,192,408.97,202,198.53,78.0,78.0,361.88,13.34,256.86,75.5,65.0,104.7,73.9,80.0,13.07,13.75,13.87,22.74,11.35,13.02,21.47,21.88,33.33,32.55,2.59,2.74,1.71,4.25,0.0,2.97,20.89,21.3,18.76,19.52,7.89,8.65,0.0,6.16,1.54,2.02,3.06,3.16,15.8,17.72,360.0,361.0,17.0,324.0,17.0,311.0,192.0,310.0,290.0,270.0,242.4,245.0,63.1,157.5,12.71,12.05,6.63,11.71,10.83,11,20.78,20.73,0.0,31.36,2.67,2.71,0.69,0.01,3.02,2.75,19.48,19.39,16.44,16.47,7.84,7.93,5.6,5.65,2.03,1.85,3.4,2.89,8.06,11.71
2019-03-06 12:36:14,15.63,23.43,11.54,200,1027.43,247,1277.03,72.0,71.9,72.92,10.7,416.68,81.5,75.1,12.85,241,556.7,256,187.02,69.0,69.1,73.38,13.86,228.1,77.1,60.2,9.86,192,408.97,202,212.93,78.0,78.0,363.65,13.29,257.46,75.5,65.0,104.7,74.4,80.0,13.07,13.75,13.87,22.74,11.35,13.02,21.47,21.88,33.33,32.55,2.59,2.74,1.71,4.25,0.0,2.97,20.89,21.3,18.76,19.52,7.89,8.65,0.0,6.16,1.54,2.02,3.06,3.16,15.8,17.72,360.0,361.0,17.0,324.0,17.0,311.0,192.0,310.0,290.0,270.0,242.4,245.0,63.1,157.5,12.76,12.05,6.7,11.71,10.79,11,20.74,20.73,0.0,31.36,2.73,2.71,0.56,0.01,2.99,2.75,20.21,19.39,16.68,16.47,7.96,7.93,5.61,5.65,2.07,1.85,3.42,2.89,8.25,11.71
2019-03-06 12:36:30,15.63,23.43,11.54,200,1027.43,247,1276.34,72.0,71.6,72.92,10.67,419.19,81.4,75.0,12.85,241,556.7,256,203.58,68.99,69.1,73.5,13.91,226.77,77.1,59.7,9.86,192,408.97,202,207.32,78.0,78.1,359.3,13.35,257.43,75.5,65.0,104.5,74.2,80.0,13.11,13.75,13.98,22.74,11.34,13.02,21.46,21.88,33.35,32.55,2.56,2.74,1.7,4.25,0.0,2.97,20.87,21.3,18.83,19.52,7.92,8.65,0.0,6.16,1.57,2.02,3.07,3.16,15.86,17.72,359.0,361.0,17.0,324.0,17.0,311.0,193.0,310.0,290.0,270.0,242.4,245.0,63.2,156.7,12.73,12.05,6.71,11.71,10.78,11,20.79,20.73,0.0,31.36,2.67,2.71,0.55,0.01,2.95,2.75,19.84,19.39,16.69,16.47,8.09,7.93,5.65,5.65,2.09,1.85,3.48,2.89,8.05,11.71
2019-03-06 12:36:31,15.63,23.43,11.54,200,1027.43,247,1274.13,72.0,71.6,72.65,10.7,419.03,81.4,75.0,12.85,241,556.7,256,215.95,68.99,69.08,73.38,13.89,227.83,77.0,59.8,9.86,192,408.97,202,200.09,78.0,78.1,356.15,13.28,257.47,75.5,65.0,104.5,74.5,80.0,13.11,13.75,13.98,22.74,11.34,13.02,21.46,21.88,33.35,32.55,2.56,2.74,1.7,4.25,0.0,2.97,20.87,21.3,18.83,19.52,7.92,8.65,0.0,6.16,1.57,2.02,3.07,3.16,15.86,17.72,359.0,361.0,16.0,324.0,16.0,311.0,193.0,310.0,290.0,270.0,242.4,245.0,63.2,156.8,12.82,12.05,6.55,11.71,10.82,11,20.74,20.73,0.0,31.36,2.77,2.71,0.44,0.01,2.97,2.75,19.61,19.39,16.58,16.47,7.93,7.93,5.65,5.65,2.09,1.85,3.52,2.89,7.78,11.71
2019-03-06 12:37:02,15.63,23.43,11.54,200,1027.43,247,1274.01,72.0,71.5,71.71,10.7,423.64,81.3,74.9,12.85,241,556.7,256,196.96,68.97,69.09,73.06,13.9,227.63,76.9,59.8,9.86,192,408.97,202,191.44,78.0,77.9,362.83,13.27,257.75,75.5,65.0,104.7,74.4,80.0,13.05,13.75,13.86,22.74,11.26,13.02,21.49,21.88,33.35,32.55,2.59,2.74,1.63,4.25,0.0,2.97,20.87,21.3,18.84,19.52,7.95,8.65,0.0,6.16,1.57,2.02,3.04,3.16,15.85,17.72,359.0,360.0,18.0,324.0,18.0,310.0,191.0,310.0,290.0,270.0,242.4,245.0,63.2,156.7,12.79,12.05,6.45,11.71,10.97,11,20.78,20.73,0.0,31.36,2.74,2.71,0.67,0.01,2.99,2.75,19.49,19.39,16.62,16.47,8.0,7.93,5.61,5.65,2.07,1.85,3.51,2.89,7.83,11.71
2019-03-06 12:37:03,15.63,23.43,11.54,200,1027.43,247,1267.39,72.0,71.5,71.44,10.73,415.08,81.3,74.9,12.85,241,556.7,256,209.46,68.99,69.07,73.5,13.91,223.72,77.1,59.8,9.86,192,408.97,202,198.12,78.0,77.9,363.38,13.3,257.76,75.5,65.0,104.7,73.7,80.0,13.05,13.75,13.86,22.74,11.26,13.02,21.49,21.88,33.35,32.55,2.59,2.74,1.63,4.25,0.0,2.97,20.87,21.3,18.84,19.52,7.95,8.65,0.0,6.16,1.57,2.02,3.04,3.16,15.85,17.72,359.0,360.0,17.0,324.0,17.0,310.0,192.0,310.0,290.0,270.0,242.4,245.0,63.2,156.1,12.83,12.05,6.55,11.71,10.87,11,20.8,20.73,0.0,31.36,2.83,2.71,0.45,0.01,2.98,2.75,19.58,19.39,16.59,16.47,7.92,7.93,5.7,5.65,2.07,1.85,3.49,2.89,7.74,11.71
2019-03-06 12:37:04,15.63,23.43,11.54,200,1027.43,247,1272.32,72.0,71.5,72.38,10.67,420.32,81.3,74.9,12.85,241,556.7,256,196.74,68.99,69.09,73.69,13.85,221.77,77.1,59.8,9.86,192,408.97,202,207.21,78.0,77.9,363.6,13.31,258.25,75.5,65.0,104.5,74.1,80.0,13.05,13.75,13.86,22.74,11.26,13.02,21.49,21.88,33.35,32.55,2.59,2.74,1.63,4.25,0.0,2.97,20.87,21.3,18.84,19.52,7.95,8.65,0.0,6.16,1.57,2.02,3.04,3.16,15.85,17.72,359.0,360.0,17.0,324.0,17.0,310.0,192.0,310.0,290.0,270.0,242.4,245.0,63.1,155.9,12.83,12.05,6.58,11.71,10.88,11,20.84,20.73,0.0,31.36,2.8,2.71,0.54,0.01,2.95,2.75,20.01,19.39,16.58,16.47,8.0,7.93,5.63,5.65,2.14,1.85,3.52,2.89,7.86,11.71
2019-03-06 12:37:55,15.63,23.43,11.54,200,1027.43,247,1275.24,72.0,72.3,72.11,10.73,427.49,81.4,75.1,12.85,241,556.7,256,177.23,68.99,69.11,73.75,13.93,225.07,77.1,60.4,9.86,192,408.97,202,212.47,78.0,77.9,359.93,13.29,257.46,75.5,65.0,104.6,73.6,80.0,13.07,13.75,13.95,22.74,11.23,13.02,21.45,21.88,33.33,32.55,2.59,2.74,1.68,4.25,0.0,2.97,20.89,21.3,18.94,19.52,7.88,8.65,0.0,6.16,1.59,2.02,3.05,3.16,15.82,17.72,360.0,359.0,17.0,325.0,17.0,310.0,192.0,310.0,290.0,270.0,242.4,245.0,63.2,156.5,12.82,12.05,6.63,11.71,10.86,11,20.79,20.73,0.0,31.36,2.69,2.71,0.74,0.01,2.97,2.75,19.71,19.39,16.71,16.47,7.98,7.93,5.62,5.65,2.08,1.85,3.48,2.89,7.95,11.71
